VISHAY NTC RT Calculation
The NTC R/T Calculator tool may be used to determine certain capabilities of Vishay NTC thermistors."Utilizing data provided by the user," the tool can generate standard R/T tables for such thermistors. TheNTC R/T Calculator tool is provided solely on an "AS IS" and "AS AVAILABLE" basis for the convenience"of Vishay customers, and without any warranties or representations of any kind, express or implied," all"of which are hereby expressly disclaimed. Any information, computations," or results generated by the"tool, or otherwise available from or through the csv or pdf files," is provided and utilized at your owndiscretion and risk. Vishay does not assume any responsibility or liability resulting from your use of  the"tool or any such information, computations, or results," and shall have none."The foregoing is in addition to, and not in limitations of," the disclaimer below:Vishay disclaimer https://www.vishay.com/doc?91000"For technical questions or inquiries," contact: nlr@vishay.com or thermistor1@vishay.comOrdering Code,,NTCLE101E3C90173
"-15.5","55044.18","53486.9","56601.4","2.83","0.60","-4.72"
"-15.4","54785.11","53238.0","56332.2","2.82","0.60","-4.72"
"-15.3","54527.41","52990.5","56064.4","2.82","0.60","-4.71"
"-15.2","54271.08","52744.2","55798.0","2.81","0.60","-4.71"
"-15.1","54016.09","52499.2","55533.0","2.81","0.60","-4.71"
"-15","53762.45","52255.5","55269.4","2.80","0.60","-4.71"
"-14.9","53510.15","52013.0","55007.3","2.80","0.60","-4.70"
"-14.8","53259.18","51771.9","54746.5","2.79","0.59","-4.70"
"-14.7","53009.53","51531.9","54487.1","2.79","0.59","-4.70"
"-14.6","52761.20","51293.3","54229.1","2.78","0.59","-4.69"
"-14.5","52514.18","51055.8","53972.5","2.78","0.59","-4.69"
"-14.4","52268.45","50819.6","53717.3","2.77","0.59","-4.69"
"-14.3","52024.02","50584.7","53463.4","2.77","0.59","-4.69"
"-14.2","51780.87","50350.9","53210.8","2.76","0.59","-4.68"
"-14.1","51539.00","50118.4","52959.6","2.76","0.59","-4.68"
"-14","51298.40","49887.1","52709.7","2.75","0.59","-4.68"
"-13.9","51059.06","49657.0","52461.1","2.75","0.59","-4.68"
"-13.8","50820.98","49428.1","52213.9","2.74","0.59","-4.67"
"-13.7","50584.14","49200.3","51968.0","2.74","0.59","-4.67"
"-13.6","50348.55","48973.8","51723.3","2.73","0.58","-4.67"
"-13.5","50114.19","48748.4","51480.0","2.73","0.58","-4.66"
"-13.4","49881.05","48524.2","51237.9","2.72","0.58","-4.66"
"-13.3","49649.14","48301.1","50997.2","2.72","0.58","-4.66"
"-13.2","49418.44","48079.2","50757.7","2.71","0.58","-4.66"
"-13.1","49188.94","47858.5","50519.4","2.70","0.58","-4.65"
"-13","48960.64","47638.8","50282.4","2.70","0.58","-4.65"
"-12.9","48733.54","47420.4","50046.7","2.69","0.58","-4.65"
"-12.8","48507.62","47203.0","49812.2","2.69","0.58","-4.65"
"-12.7","48282.87","46986.8","49578.9","2.68","0.58","-4.64"
"-12.6","48059.30","46771.7","49346.9","2.68","0.58","-4.64"
"-12.5","47836.89","46557.7","49116.1","2.67","0.58","-4.64"
"-12.4","47615.64","46344.8","48886.5","2.67","0.58","-4.63"
"-12.3","47395.55","46133.0","48658.1","2.66","0.58","-4.63"
"-12.2","47176.59","45922.2","48430.9","2.66","0.57","-4.63"
"-12.1","46958.78","45712.6","48204.9","2.65","0.57","-4.63"
"-12","46742.09","45504.1","47980.1","2.65","0.57","-4.62"
"-11.9","46526.53","45296.6","47756.5","2.64","0.57","-4.62"
"-11.8","46312.09","45090.2","47534.0","2.64","0.57","-4.62"
"-11.7","46098.76","44884.8","47312.7","2.63","0.57","-4.62"
"-11.6","45886.54","44680.5","47092.6","2.63","0.57","-4.61"
"-11.5","45675.42","44477.2","46873.6","2.62","0.57","-4.61"
"-11.4","45465.39","44275.0","46655.8","2.62","0.57","-4.61"
"-11.3","45256.45","44073.8","46439.1","2.61","0.57","-4.60"
"-11.2","45048.59","43873.7","46223.5","2.61","0.57","-4.60"
"-11.1","44841.80","43674.6","46009.0","2.60","0.57","-4.60"
"-11","44636.08","43476.5","45795.7","2.60","0.56","-4.60"
"-10.9","44431.42","43279.4","45583.5","2.59","0.56","-4.59"
"-10.8","44227.82","43083.3","45372.4","2.59","0.56","-4.59"
"-10.7","44025.28","42888.2","45162.4","2.58","0.56","-4.59"
"-10.6","43823.77","42694.1","44953.5","2.58","0.56","-4.59"
"-10.5","43623.30","42501.0","44745.6","2.57","0.56","-4.58"
"-10.4","43423.87","42308.9","44538.9","2.57","0.56","-4.58"
"-10.3","43225.46","42117.7","44333.2","2.56","0.56","-4.58"
"-10.2","43028.08","41927.6","44128.6","2.56","0.56","-4.58"
"-10.1","42831.71","41738.4","43925.1","2.55","0.56","-4.57"
"-10","42636.35","41550.1","43722.6","2.55","0.56","-4.57"
"-9.9","42441.99","41362.8","43521.1","2.54","0.56","-4.57"
"-9.8","42248.63","41176.5","43320.8","2.54","0.56","-4.56"
"-9.7","42056.26","40991.1","43121.4","2.53","0.56","-4.56"
"-9.6","41864.88","40806.7","42923.1","2.53","0.55","-4.56"
"-9.5","41674.48","40623.2","42725.8","2.52","0.55","-4.56"
"-9.4","41485.06","40440.6","42529.5","2.52","0.55","-4.55"
"-9.3","41296.60","40258.9","42334.3","2.51","0.55","-4.55"
"-9.2","41109.12","40078.2","42140.0","2.51","0.55","-4.55"
"-9.1","40922.58","39898.4","41946.8","2.50","0.55","-4.55"
"-9","40737.01","39719.5","41754.5","2.50","0.55","-4.54"
"-8.9","40552.38","39541.5","41563.3","2.49","0.55","-4.54"
"-8.8","40368.70","39364.4","41373.0","2.49","0.55","-4.54"
"-8.7","40185.95","39188.2","41183.7","2.48","0.55","-4.54"
"-8.6","40004.13","39012.9","40995.4","2.48","0.55","-4.53"
"-8.5","39823.25","38838.4","40808.1","2.47","0.55","-4.53"
"-8.4","39643.28","38664.9","40621.7","2.47","0.54","-4.53"
"-8.3","39464.23","38492.2","40436.3","2.46","0.54","-4.53"
"-8.2","39286.09","38320.4","40251.8","2.46","0.54","-4.52"
"-8.1","39108.86","38149.5","40068.3","2.45","0.54","-4.52"
"-8","38932.53","37979.4","39885.7","2.45","0.54","-4.52"
"-7.9","38757.10","37810.2","39704.0","2.44","0.54","-4.51"
"-7.8","38582.56","37641.8","39523.3","2.44","0.54","-4.51"
"-7.7","38408.90","37474.2","39343.6","2.43","0.54","-4.51"
"-7.6","38236.13","37307.6","39164.7","2.43","0.54","-4.51"
"-7.5","38064.23","37141.7","38986.8","2.42","0.54","-4.50"
"-7.4","37893.20","36976.7","38809.7","2.42","0.54","-4.50"
"-7.3","37723.04","36812.5","38633.6","2.41","0.54","-4.50"
"-7.2","37553.75","36649.1","38458.4","2.41","0.54","-4.50"
"-7.1","37385.31","36486.6","38284.0","2.40","0.54","-4.49"
"-7","37217.72","36324.8","38110.6","2.40","0.53","-4.49"
"-6.9","37050.98","36163.9","37938.0","2.39","0.53","-4.49"
"-6.8","36885.08","36003.8","37766.4","2.39","0.53","-4.49"
"-6.7","36720.02","35844.5","37595.6","2.38","0.53","-4.48"
"-6.6","36555.79","35685.9","37425.6","2.38","0.53","-4.48"
"-6.5","36392.39","35528.2","37256.6","2.37","0.53","-4.48"
"-6.4","36229.82","35371.3","37088.4","2.37","0.53","-4.48"
"-6.3","36068.06","35215.1","36921.0","2.36","0.53","-4.47"
"-6.2","35907.12","35059.7","36754.5","2.36","0.53","-4.47"
"-6.1","35746.99","34905.1","36588.9","2.36","0.53","-4.47"
"-6","35587.67","34751.3","36424.1","2.35","0.53","-4.47"
"-5.9","35429.14","34598.2","36260.1","2.35","0.53","-4.46"
"-5.8","35271.42","34445.9","36097.0","2.34","0.52","-4.46"
"-5.7","35114.49","34294.3","35934.7","2.34","0.52","-4.46"
"-5.6","34958.34","34143.5","35773.2","2.33","0.52","-4.46"
"-5.5","34802.98","33993.5","35612.5","2.33","0.52","-4.45"
"-5.4","34648.40","33844.2","35452.6","2.32","0.52","-4.45"
"-5.3","34494.59","33695.6","35293.6","2.32","0.52","-4.45"
"-5.2","34341.56","33547.8","35135.4","2.31","0.52","-4.45"
"-5.1","34189.29","33400.7","34977.9","2.31","0.52","-4.44"
"-5","34037.78","33254.3","34821.3","2.30","0.52","-4.44"
"-4.9","33887.03","33108.6","34665.4","2.30","0.52","-4.44"
"-4.8","33737.04","32963.7","34510.4","2.29","0.52","-4.43"
"-4.7","33587.79","32819.5","34356.1","2.29","0.52","-4.43"
"-4.6","33439.29","32676.0","34202.6","2.28","0.52","-4.43"
"-4.5","33291.53","32533.2","34049.8","2.28","0.51","-4.43"
"-4.4","33144.51","32391.2","33897.9","2.27","0.51","-4.42"
"-4.3","32998.23","32249.8","33746.7","2.27","0.51","-4.42"
"-4.2","32852.67","32109.1","33596.2","2.26","0.51","-4.42"
"-4.1","32707.83","31969.1","33446.6","2.26","0.51","-4.42"
"-4","32563.72","31829.8","33297.6","2.25","0.51","-4.41"
"-3.9","32420.33","31691.2","33149.5","2.25","0.51","-4.41"
"-3.8","32277.65","31553.3","33002.0","2.24","0.51","-4.41"
"-3.7","32135.68","31416.0","32855.3","2.24","0.51","-4.41"
"-3.6","31994.41","31279.5","32709.4","2.23","0.51","-4.40"
"-3.5","31853.84","31143.5","32564.1","2.23","0.51","-4.40"
